LATITUDE,LONGITUDE,TAGS,LOBSTER_ID,RECAPTURE,CARAPACE_LENGTH,SEX,FEMALE_MATURITY,BERRIED_STATE,COLOUR,STATUS,WEIGHT,DEPTH,SHOT_DATE
-42.95255,147.353533,T237789,251527,N,162,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T112302,158116,Y,161,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T168891,213650,Y,168,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T235092,251446,Y,101,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T92812,226831,Y,96,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,TW262904,240398,Y,108,M,,,RP,R,,10,9/11/2006
-42.95255,147.353533,T203000,226783,Y,98,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T228753,249237,Y,98,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,,,N,,,,,R,R,,10,9/11/2006
-42.95255,147.353533,T223877,252934,Y,155,M,,,R,R,,10,27/04/2006
-42.95255,147.353533,T223889,252946,Y,165,M,,,R,R,,10,2/05/2006
-42.95255,147.353533,T209376,227199,Y,133,F,,YR,R,R,,10,3/05/2006
-42.95255,147.353533,T220810 T236014,253036,Y,115,M,,,R,R,,10,3/05/2006
-42.95255,147.353533,T216007,285342,N,151,M,,,R,R,,10,27/04/2006
-42.95255,147.353533,T216009,285341,Y,162,M,,,R,R,,10,3/05/2006
-42.95255,147.353533,T220846,253072,Y,147,M,,,R,R,,10,31/07/2006
-42.95255,147.353533,T223852,252910,Y,165,M,,,R,R,,10,31/07/2006
-42.95255,147.353533,T209200,226734,Y,139,M,,,R,R,,10,31/07/2006
-42.95255,147.353533,T166898,253267,Y,126,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T166888,253254,Y,107,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T223945,253111,Y,109,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T223936,252990,Y,134,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T223760,252833,Y,158,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T220739,253015,Y,130,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T223777,252817,Y,136,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T166895,253264,Y,121,F,,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T223667,252716,Y,111,F,,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T223818,252873,Y,156,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T223921,252977,Y,102,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T216007,285342,Y,154,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T223737,252782,Y,170,M,,,R,R,,10,2/08/2006
-42.95255,147.353533,T223931,182877,Y,157,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T223930,252985,Y,163,M,,,R,R,,10,3/08/2006
-42.95255,147.353533,T209071,285369,N,112,M,,,R,R,,10,31/07/2006
-42.95255,147.353533,T166899,253268,Y,125,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T223918,252974,Y,156,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T224115,253091,Y,100,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T224108,253084,Y,129,F,Y,N,R,R,,10,7/11/2006
-42.95255,147.353533,T92826,226883,Y,160,M,,,R,R,,10,7/11/2006
-42.95255,147.353533,T240144,253400,Y,115,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T224173,253199,Y,113,F,Y,N,R,R,,10,8/11/2006
-42.95255,147.353533,T240130,253393,Y,115,F,Y,N,R,R,,10,9/11/2006
-42.95255,147.353533,T220830,253056,Y,155,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T223893,252950,Y,142,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T240012,251203,Y,145,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T166896,253265,Y,114,M,,,R,R,,10,9/11/2006
-42.95255,147.353533,T235400,287315,N,106,F,Y,N,R,R,,10,22/03/2007
-42.95255,147.353533,T235399,287316,N,113,M,,,R,R,,10,22/03/2007
-42.95255,147.353533,T235396,287317,N,101,F,N,N,R,R,,10,22/03/2007
-42.95255,147.353533,T236012,287290,Y,134,M,,,R,R,,10,1/08/2006
-42.95255,147.353533,T168672,291554,Y,106,F,Y,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T228740,291563,N,94,F,Y,YR,R,R,,10,2/08/2006
-42.95255,147.353533,T236015,287292,Y,110,F,Y,YR,R,R,,10,3/08/2006
-42.95255,147.353533,T73025,285384,N,174,M,,,R,R,,10,3/05/2006
-42.95255,147.353533,T209167,291562,N,95,F,Y,N,R,R,,10,3/05/2006
-42.95256,147.3557,T235079,251458,Y,107,M,,,R,R,,10,17/04/2007
-42.95256,147.3557,T230340,250109,Y,115,M,,,R,R,,10,17/04/2007
-42.95256,147.3557,T237911,255727,N,108,M,,,R,R,,10,17/04/2007
-42.95257,147.35618,T190163,213879,Y,119,F,Y,YE,R,R,,10,25/09/2006
-42.95257,147.35618,T161853,192357,Y,112,F,Y,YE,R,R,,10,25/09/2006
-42.95257,147.35618,T240127,253390,N,99,M,,,R,R,,10,25/09/2006
-42.95257,147.35618,T230128,249858,Y,94,F,Y,N,R,R,,10,25/09/2006
-42.95257,147.35618,T240128,253391,N,88,F,Y,YE,R,R,,10,25/09/2006
-42.95257,147.35618,T240129,253392,N,92,F,Y,N,R,R,,10,25/09/2006
-42.95257,147.3552,T237926,255741,N,90,F,,,R,R,,10,18/04/2007
-42.95257,147.3552,T237927,255742,N,111,F,Y,N,R,R,,10,18/04/2007
-42.95258,147.3564,T235012,251373,Y,123,M,,,R,R,,10,19/04/2007
-42.95258,147.3564,T237942,255756,N,97,M,,,R,R,,10,19/04/2007
-42.95258,147.3564,TW250928,241125,Y,98,F,,,RP,D,,10,19/04/2007
-42.95258,147.3564,TW250835,241083,Y,98,M,,,RP,D,,10,19/04/2007
-42.95258,147.3564,,,N,106,,,,RP,D,,10,19/04/2007
-42.95258,147.3564,,,N,91,F,,,RP,D,,10,19/04/2007
-42.95258,147.3564,T239116,255280,Y,99,F,,,RP,R,,10,19/04/2007
-42.95259,147.3566,T228764,249250,Y,98,F,Y,YR,R,R,,10,26/09/2006
-42.95259,147.3566,T240151,253412,N,106,M,,,R,R,,10,26/09/2006
-42.95259,147.3566,T102206,135201,Y,128,F,Y,YR,R,R,,10,26/09/2006
-42.95259,147.3566,T235078,251457,Y,117,M,,,R,R,,10,26/09/2006
-42.95259,147.3566,T109240,136787,Y,116,F,Y,YR,R,R,,10,26/09/2006
-42.95259,147.3566,T235056,251416,Y,130,M,,,R,R,,10,26/09/2006
-42.95262,147.3551,T237944,255758,N,117,M,,,R,R,,10,19/04/2007
-42.95262,147.3551,T161830,192277,Y,151,M,,,R,R,,10,19/04/2007
-42.95263,147.356,T17701,59378,Y,154,M,,,R,R,,10,17/04/2007
-42.95263,147.356,T177480,199637,Y,149,M,,,R,R,,10,17/04/2007
-42.95263,147.356,,,N,,,,,R,D,,10,17/04/2007
-42.95264,147.3565,T237591,251468,Y,167,M,,,R,R,,10,18/04/2007
-42.95264,147.3565,T214955,285373,Y,139,M,,,R,R,,10,18/04/2007
-42.95264,147.3565,T228342,248728,Y,120,M,,,R,R,,10,18/04/2007
-42.95264,147.3565,TW253215,242081,Y,98,M,,,RP,R,,10,18/04/2007
-42.95264,147.3565,T164417,192894,Y,101,F,Y,N,R,R,,10,18/04/2007
-42.95264,147.3565,T237869,253758,Y,130,M,,,R,R,,10,18/04/2007
-42.95264,147.3565,TW250724,241514,Y,95,M,,,RP,R,,10,18/04/2007
-42.95264,147.3565,T168856,213681,Y,157,M,,,R,R,,10,18/04/2007
-42.95264,147.3565,TW250732,241524,Y,108,M,,,RP,R,,10,18/04/2007
-42.95264,147.35592,T177480,199637,Y,152,M,,,R,R,,10,30/06/2008
-42.95264,147.35592,T175359,199357,Y,108,F,Y,YR,R,R,,10,30/06/2008
-42.95264,147.3569,,,N,71,M,,,R,R,,10,1/07/2008
-42.95264,147.3569,T234137,253560,Y,139,M,,,R,R,,10,1/07/2008
-42.95264,147.3569,T240222,253441,Y,104,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.3569,T186387,205086,Y,126,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T235038,251399,Y,127,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,TW250664,240962,Y,101,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T240087,251343,Y,125,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T228638,249086,Y,121,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T204102,214087,Y,137,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T260089,285754,N,118,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T234096,253516,Y,145,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T260090,285755,N,145,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,TW253345,242211,Y,93,F,N,,R,R,,10,1/07/2008
-42.95264,147.35641,TW250342,240735,Y,97,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.35641,T161516,191814,Y,152,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,T186340,204355,Y,111,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.35641,T230325,250084,Y,99,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.35641,TW265120,266002,Y,83,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.35641,T260092,285757,N,130,M,,,R,R,,10,1/07/2008
-42.95264,147.35641,TW253195,242061,Y,87,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.35641,T260093,285758,N,97,F,Y,YR,R,R,,10,1/07/2008
-42.95264,147.35641,TW253287,242152,Y,155,M,,,R,D,,10,1/07/2008
-42.95264,147.3569,T234113,253534,Y,156,M,,,R,R,,10,2/07/2008
-42.95264,147.3569,T113060 T113936,140299,Y,161,M,,,R,R,,10,2/07/2008
-42.95264,147.35641,T152115,176898,Y,117,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T240054,251297,Y,149,M,,,,R,,10,2/07/2008
-42.95264,147.35641,TW265245,266740,Y,92,F,N,,,R,,10,2/07/2008
-42.95264,147.35641,TW265563,267256,Y,92,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T159062,182818,Y,112,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,TR119,41634,Y,126,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T159035,182789,Y,110,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T107214,135826,Y,118,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T260147,285842,N,119,M,,,,R,,10,2/07/2008
-42.95264,147.35641,T165018,193022,Y,107,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T202831,226615,Y,115,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T223990,253220,Y,99,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T163651,191758,Y,116,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T232194,250745,Y,99,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T102375,135355,Y,122,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T205109,218779,Y,104,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,TW265049,265981,Y,84,F,N,,,R,,10,2/07/2008
-42.95264,147.35641,TW253193,242059,Y,93,F,Y,YR,,R,,10,2/07/2008
-42.95264,147.35641,T230580,250382,Y,98,F,Y,YR,,R,,10,2/07/2008
-42.95265,147.35444,T163942,192502,Y,165,M,,,R,R,,10,30/06/2008
-42.95265,147.35444,T237817,253715,Y,135,M,,,R,R,,10,30/06/2008
-42.95265,147.35444,T291414,285600,N,165,M,,,R,R,,10,30/06/2008
-42.95265,147.35493,T204084,214033,Y,164,M,,,R,R,,10,30/06/2008
-42.95265,147.35493,T237912,255728,Y,132,M,,,R,R,,10,30/06/2008
-42.95265,147.35493,T291411,285603,N,124,M,,,R,R,,10,30/06/2008
-42.95265,147.35493,TW265297,266726,Y,92,F,Y,YR,R,R,,10,30/06/2008
-42.95265,147.35493,T232399,251016,Y,112,F,Y,YR,R,R,,10,30/06/2008
-42.95265,147.35493,T240136,253408,Y,114,F,Y,YR,R,R,,10,30/06/2008
-42.95265,147.35493,T291410,285604,N,121,F,Y,YR,R,R,,10,30/06/2008
-42.95265,147.35493,T291409,285605,N,105,F,Y,YR,R,R,,10,30/06/2008
-42.95265,147.35542,T152178,176945,Y,125,F,Y,YR,R,R,,10,30/06/2008
-42.95265,147.35542,T209179,226744,Y,132,M,,,R,R,,10,30/06/2008
-42.95265,147.35542,T209166,226808,Y,137,M,,,R,R,,10,30/06/2008
-42.95265,147.35542,,,N,74,F,N,,R,R,,10,30/06/2008
-42.95265,147.35444,T168923,213728,Y,112,F,Y,YP,R,R,,10,1/07/2008
-42.95265,147.35444,T291503,285671,N,109,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291504,285672,N,109,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291505,285673,N,101,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291506,285674,N,121,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291507,285675,N,89,M,,,R,R,,10,1/07/2008
-42.95265,147.35444,T291508,285676,N,91,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291509,285677,N,96,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T235409,257471,Y,122,M,,,R,R,,10,1/07/2008
-42.95265,147.35444,T291510,285678,N,109,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291511,285679,N,111,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291512,285680,N,97,M,,,R,R,,10,1/07/2008
-42.95265,147.35444,T228830,249343,Y,105,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35444,T291513,285681,N,106,F,Y,YR,R,R,,10,1/07/2008
-42.95265,147.35493,T237936,255750,Y,159,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,,,N,70,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,T235356,256107,Y,100,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,T230332,250091,Y,101,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,T177434,199579,Y,155,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,T230119,249849,Y,102,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,T224145,253171,Y,145,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,,,N,101,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,,,N,64,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,T237894,255780,Y,136,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,TW250924,241121,Y,94,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,T228790,249276,Y,99,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,T107851 T113649,136372,Y,119,F,Y,YR,R,R,,10,2/07/2008
-42.95265,147.35493,T291566,285801,N,94,M,,,R,R,,10,2/07/2008
-42.95265,147.35493,,,N,67,F,N,,R,R,,10,2/07/2008
-42.95265,147.35493,T172913,192845,Y,121,F,Y,YR,R,R,,10,2/07/2008
-42.95266,147.3552,T223722,252749,Y,120,M,,,R,R,,10,17/04/2007
-42.95266,147.3552,T190156,213886,Y,104,F,,,R,R,,10,17/04/2007
-42.95266,147.3552,T237912,255728,N,126,M,,,R,R,,10,17/04/2007
-42.95266,147.3552,T237913,255729,N,112,M,,,R,R,,10,17/04/2007
-42.95269,147.35453,T234011,251183,N,163,M,,,R,R,,10,27/02/2006
-42.95269,147.35552,T113987 T113145,140445,Y,155,M,,,R,R,,10,27/02/2006
-42.95269,147.35552,T202818,226550,Y,159,M,,,R,R,,10,27/02/2006
-42.95269,147.35552,T209166,226808,Y,122,M,,,R,R,,10,27/02/2006
-42.95269,147.3565,T169043,185466,Y,103,F,Y,,R,R,,10,27/02/2006
-42.95269,147.3565,T107668 T113797,136203,Y,165,M,,,R,R,,10,27/02/2006
-42.95269,147.3565,T214890,226945,Y,100,M,,,R,R,,10,27/02/2006
-42.95269,147.3565,T240015,251206,N,101,M,,,R,R,,10,27/02/2006
-42.95269,147.3565,T163655 T163654,191761,Y,135,M,,,R,R,,10,27/02/2006
-42.95269,147.3565,T161936,192446,Y,125,M,,,R,R,,10,27/02/2006
-42.95269,147.3565,T240016,251207,N,103,F,Y,,R,R,,10,27/02/2006
-42.95269,147.3565,T228847,249372,Y,97,M,,,R,R,,10,27/02/2006
-42.95269,147.35502,T206235,213318,Y,124,M,,,R,R,,10,28/02/2006
-42.95269,147.35502,T234026,251216,N,101,M,,,R,R,,10,28/02/2006
-42.95269,147.35502,T161830,192277,Y,149,M,,,R,R,,10,28/02/2006
-42.95269,147.35502,T230674,250476,Y,93,F,P,,R,R,,10,28/02/2006
-42.95269,147.35502,T234027,251217,N,137,M,,,R,R,,10,28/02/2006
-42.95269,147.35502,T234028,251218,N,104,M,,,R,R,,10,28/02/2006
-42.95269,147.35601,T102213,135070,Y,127,F,Y,,R,R,,10,28/02/2006
-42.95269,147.35601,T240022,251226,N,147,M,,,R,R,,10,28/02/2006
-42.95269,147.35601,T209130,226636,Y,122,M,,,R,R,,10,28/02/2006
-42.95269,147.35601,T163731,192034,Y,124,F,Y,,R,R,,10,28/02/2006
-42.95269,147.35601,T175358,199356,Y,110,F,Y,,R,R,,10,28/02/2006
-42.95269,147.35453,T234041,251235,N,92,F,Y,,R,R,,10,1/03/2006
-42.95269,147.35453,T234042,251236,N,95,M,,,R,R,,10,1/03/2006
-42.95269,147.35552,T240037,251254,N,113,F,Y,,R,R,,10,1/03/2006
-42.95269,147.35552,T206202,212993,Y,118,F,Y,,R,D,,10,1/03/2006
-42.95269,147.35552,T240038,251255,N,93,F,N,,R,R,,10,1/03/2006
-42.95269,147.35552,T102037,134582,Y,180,M,,,R,R,,10,1/03/2006
-42.95269,147.3565,T240044,251260,N,87,F,N,,R,R,,10,1/03/2006
-42.95269,147.3565,T109923,141334,Y,159,M,,,R,R,,10,1/03/2006
-42.95269,147.3565,T209263,227010,Y,97,F,Y,,R,R,,10,1/03/2006
-42.95269,147.3565,T206310,213365,Y,124,M,,,R,R,,10,1/03/2006
-42.95269,147.3565,T109866,141270,Y,152,M,,,R,R,,10,1/03/2006
-42.95269,147.3565,T228806,249320,Y,92,F,Y,,P,R,,10,1/03/2006
-42.95269,147.35502,T230340,250109,Y,109,M,,,RP,R,,10,2/03/2006
-42.95269,147.35502,T228990,249679,Y,90,F,Y,,RP,R,,10,2/03/2006
-42.95269,147.35502,T230619,250421,Y,90,F,Y,,RP,R,,10,2/03/2006
-42.95269,147.35502,T234063,251285,N,105,F,Y,,R,R,,10,2/03/2006
-42.95269,147.35601,T209396,227236,Y,137,M,,,R,R,,10,2/03/2006
-42.95269,147.35601,T209350,227144,Y,148,M,,,R,R,,10,2/03/2006
-42.95269,147.35601,T202841,226699,Y,143,M,,,R,R,,10,2/03/2006
-42.95269,147.35601,T230477,250268,Y,86,F,Y,,P,R,,10,2/03/2006
-42.95269,147.35454,T150867,180569,Y,155,M,,,R,R,,10,18/01/2006
-42.95269,147.35454,T223680,252753,N,144,M,,,R,R,,10,18/01/2006
-42.95269,147.35454,T223681,252754,N,161,M,,,R,R,,10,18/01/2006
-42.95269,147.35454,T223682,252755,N,136,M,,,R,R,,10,18/01/2006
-42.95269,147.35454,T223683,252756,N,139,M,,,R,R,,10,18/01/2006
-42.95269,147.35454,T161551 T223684,191893,Y,115,F,Y,,R,R,,10,18/01/2006
-42.95269,147.35503,T152058,176702,Y,165,M,,,R,R,,10,19/01/2006
-42.95269,147.35503,T107636,136232,Y,130,F,Y,,R,R,,10,19/01/2006
-42.95269,147.35552,T209101,226682,Y,83,F,,,R,R,,10,20/01/2006
-42.95269,147.35552,T220709,252842,N,91,M,,,R,R,,10,20/01/2006
-42.95269,147.35552,T220710,252843,N,88,F,,,R,R,,10,20/01/2006
-42.95269,147.35552,T164451,192944,Y,147,M,,,R,R,,10,20/01/2006
-42.95269,147.35454,T223893,252950,N,135,M,,,R,R,,10,22/01/2006
-42.95269,147.35454,T102252,135404,Y,122,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35454,T223894,252951,N,100,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35454,T223895,252952,N,89,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35503,T223861,252918,Y,163,M,,,R,R,,10,22/01/2006
-42.95269,147.35503,T66947,108294,Y,134,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35503,T206156,213003,Y,106,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35503,T223916,252972,N,84,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35503,T223917,252973,N,76,M,,,R,R,,10,22/01/2006
-42.95269,147.35503,T112309,158121,Y,125,F,Y,,R,R,,10,22/01/2006
-42.95269,147.35503,T230153,249883,Y,82,F,Y,,P,R,,10,22/01/2006
-42.95269,147.35503,T152659,176618,Y,131,F,Y,,P,R,,10,22/01/2006
-42.95269,147.35503,T177020,198765,Y,105,F,Y,,P,R,,10,22/01/2006
-42.95269,147.35552,T107179,135789,Y,162,M,,,R,R,,10,22/01/2006
-42.95269,147.35552,T209097,226679,Y,159,M,,,R,R,,10,22/01/2006
-42.95269,147.35552,T223929,252984,N,162,M,,,R,R,,10,22/01/2006
-42.95269,147.35552,T223930,252985,N,162,M,,,R,R,,10,22/01/2006
-42.95269,147.35552,T159113 T223931,182877,Y,159,M,,,R,R,,10,22/01/2006
-42.95269,147.35552,T163926,192524,Y,144,M,,,R,R,,10,22/01/2006
-42.95269,147.35552,T209480,227393,Y,99,M,,,R,R,,10,22/01/2006
-42.95269,147.35503,T107798 T115134,136407,Y,122,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T172913,192845,Y,120,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T149841,176168,Y,132,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T223989,253209,N,91,M,,,R,R,,10,24/01/2006
-42.95269,147.35503,T223991,253210,N,104,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T223992,253211,N,91,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T138026,158257,Y,115,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T223993,253212,N,95,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35503,T230716,250518,Y,92,F,Y,,P,R,,10,24/01/2006
-42.95269,147.35552,T230723,250525,Y,96,F,Y,,P,R,,10,24/01/2006
-42.95269,147.35552,T232338,250934,Y,94,F,Y,,P,R,,10,24/01/2006
-42.95269,147.35552,T166864,253233,N,131,M,,,P,R,,10,24/01/2006
-42.95269,147.35552,T166865,253234,N,94,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T105906,134890,Y,124,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35552,T166866,253235,N,101,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T214907,227159,Y,135,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T206282,213284,Y,161,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T166867,253236,N,93,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35552,T161997,192841,Y,108,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35552,T109842,137412,Y,112,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35552,T166868,253237,N,92,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35552,T166869,253238,N,140,,,,R,R,,10,24/01/2006
-42.95269,147.35552,T232123,250659,Y,99,M,,,RP,R,,10,24/01/2006
-42.95269,147.35552,T150732,180523,Y,156,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T232153,250697,Y,89,F,Y,,RP,R,,10,24/01/2006
-42.95269,147.35552,T166870,253239,N,98,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T166871,253240,N,79,F,N,,R,R,,10,24/01/2006
-42.95269,147.35552,T209075,226655,Y,99,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35552,T209074,226666,Y,106,M,,,R,R,,10,24/01/2006
-42.95269,147.35552,T138066,158353,Y,110,F,Y,,R,R,,10,24/01/2006
-42.95269,147.35454,T235259,253462,N,140,M,,,R,R,,10,9/01/2007
-42.95269,147.35503,T235273,253477,N,165,M,,,R,R,,10,9/01/2007
-42.95269,147.35552,T202807,226586,Y,155,M,,,R,R,,10,9/01/2007
-42.95269,147.35552,T113987 T113145,140445,Y,158,M,,,R,R,,10,9/01/2007
-42.95269,147.35552,T164372,192811,Y,172,M,,,R,R,,10,9/01/2007
-42.95269,147.35552,T220827,253053,Y,148,M,,,R,R,,10,9/01/2007
-42.95269,147.35552,,,N,,M,,,,D,,10,9/01/2007
-42.95269,147.35454,T17791,291570,N,112,M,,,R,R,,10,10/01/2007
-42.95269,147.35454,T209093,226673,Y,162,M,,,R,R,,10,10/01/2007
-42.95269,147.35454,T162708,191419,Y,167,M,,,R,R,,10,10/01/2007
-42.95269,147.35454,T209111,226610,Y,151,M,,,R,R,,10,10/01/2007
-42.95269,147.35454,T214933,227213,Y,158,M,,,R,R,,10,10/01/2007
-42.95269,147.35454,T202919,226897,Y,137,M,,,R,R,,10,10/01/2007
-42.95269,147.35454,T209097,226679,Y,158,M,,,R,R,,10,10/01/2007
-42.95269,147.35503,TW250862,241554,Y,101,M,,,S,R,,10,11/01/2007
-42.95269,147.35503,,,N,87,M,,,R,O,,10,11/01/2007
-42.95269,147.35503,T152609,176574,Y,121,F,,,R,R,,10,11/01/2007
-42.95269,147.35503,T232186,250737,Y,113,M,,,R,R,,10,11/01/2007
-42.95269,147.35552,T177057,198822,Y,152,M,,,R,R,,10,11/01/2007
-42.95269,147.35552,T237806,253706,N,158,M,,,R,R,,10,11/01/2007
-42.95269,147.35552,T237807,253707,N,122,M,,,R,R,,10,11/01/2007
-42.95269,147.35454,T223735,252776,Y,138,M,,,R,R,,10,12/01/2007
-42.95269,147.35454,T237860,253749,N,109,M,,,R,R,,10,12/01/2007
-42.95269,147.35454,T168868,213671,Y,148,M,,,R,R,,10,12/01/2007
-42.95269,147.35454,T214980,227307,Y,121,M,,,R,R,,10,12/01/2007
-42.95269,147.35552,TW253248,242113,Y,87,F,Y,N,P,R,,10,12/01/2007
-42.95269,147.35552,T240227,253446,Y,90,F,Y,N,P,R,,10,12/01/2007
-42.95269,147.35552,T220827,253053,Y,147,M,,,P,R,,10,12/01/2007
-42.95269,147.35552,T175479,200230,Y,121,F,Y,N,P,R,,10,12/01/2007
-42.95269,147.35552,T237885,253774,N,106,F,Y,N,P,R,,10,12/01/2007
-42.95269,147.35552,T237886,253775,N,116,F,Y,N,P,R,,10,12/01/2007
-42.95269,147.35552,T237887,253776,N,115,F,Y,N,P,R,,10,12/01/2007
-42.95269,147.35454,T175215,198801,Y,136,M,,,R,R,,10,13/01/2007
-42.95269,147.35454,TW250154,240597,Y,105,M,,,S,R,,10,13/01/2007
-42.95269,147.35552,T224124,253101,Y,154,M,,,R,D,,10,14/01/2007
-42.95269,147.35552,T228773,249259,Y,107,M,,,R,R,,10,14/01/2007
-42.95269,147.35552,T223671,252720,Y,158,M,,,R,R,,10,14/01/2007
-42.95269,147.35454,T209311,227100,Y,160,M,,,R,R,,10,15/01/2007
-42.95269,147.35454,T223733,252774,Y,170,M,,,R,R,,10,15/01/2007
